value, var1, var2, var3, var4, var5, var6, var7, var8, var9, var10, var11, var12, var13, var14, var15, var16, var17, var18, var19,var20
9982.297323,-9,-35,-27,-24,-5,230.1182278,-23,-43,-25,-28,192.5292852,-16,-6,-27,-28,-19,128,148.2328069,-42,-23
9959.297323,-23,-9,-35,-27,-24,-5,230.1182278,-23,-43,-25,-28,192.5292852,-16,-6,-27,-28,-19,128,148.2328069,-42
10076.98989,117.6925632,-23,-9,-35,-27,-24,-5,230.1182278,-23,-43,-25,-28,192.5292852,-16,-6,-27,-28,-19,128,148.2328069
10038.98989,-38,117.6925632,-23,-9,-35,-27,-24,-5,230.1182278,-23,-43,-25,-28,192.5292852,-16,-6,-27,-28,-19,128
10015.98989,-23,-38,117.6925632,-23,-9,-35,-27,-24,-5,230.1182278,-23,-43,-25,-28,192.5292852,-16,-6,-27,-28,-19
9990.989886,-25,-23,-38,117.6925632,-23,-9,-35,-27,-24,-5,230.1182278,-23,-43,-25,-28,192.5292852,-16,-6,-27,-28
10116.94956,125.9596753,-25,-23,-38,117.6925632,-23,-9,-35,-27,-24,-5,230.1182278,-23,-43,-25,-28,192.5292852,-16,-6,-27
10097.94956,-19,125.9596753,-25,-23,-38,117.6925632,-23,-9,-35,-27,-24,-5,230.1182278,-23,-43,-25,-28,192.5292852,-16,-6
10302.72635,204.7767873,-19,125.9596753,-25,-23,-38,117.6925632,-23,-9,-35,-27,-24,-5,230.1182278,-23,-43,-25,-28,192.5292852,-16
10277.72635,-25,204.7767873,-19,125.9596753,-25,-23,-38,117.6925632,-23,-9,-35,-27,-24,-5,230.1182278,-23,-43,-25,-28,192.5292852
10491.63173,213.9053823,-25,204.7767873,-19,125.9596753,-25,-23,-38,117.6925632,-23,-9,-35,-27,-24,-5,230.1182278,-23,-43,-25,-28
10469.63173,-22,213.9053823,-25,204.7767873,-19,125.9596753,-25,-23,-38,117.6925632,-23,-9,-35,-27,-24,-5,230.1182278,-23,-43,-25
10455.63173,-14,-22,213.9053823,-25,204.7767873,-19,125.9596753,-25,-23,-38,117.6925632,-23,-9,-35,-27,-24,-5,230.1182278,-23,-43
10587.88582,132.2540903,-14,-22,213.9053823,-25,204.7767873,-19,125.9596753,-25,-23,-38,117.6925632,-23,-9,-35,-27,-24,-5,230.1182278,-23
10561.88582,-26,132.2540903,-14,-22,213.9053823,-25,204.7767873,-19,125.9596753,-25,-23,-38,117.6925632,-23,-9,-35,-27,-24,-5,230.1182278
10537.88582,-24,-26,132.2540903,-14,-22,213.9053823,-25,204.7767873,-19,125.9596753,-25,-23,-38,117.6925632,-23,-9,-35,-27,-24,-5
10516.88582,-21,-24,-26,132.2540903,-14,-22,213.9053823,-25,204.7767873,-19,125.9596753,-25,-23,-38,117.6925632,-23,-9,-35,-27,-24
10493.88582,-23,-21,-24,-26,132.2540903,-14,-22,213.9053823,-25,204.7767873,-19,125.9596753,-25,-23,-38,117.6925632,-23,-9,-35,-27
10437.88582,-56,-23,-21,-24,-26,132.2540903,-14,-22,213.9053823,-25,204.7767873,-19,125.9596753,-25,-23,-38,117.6925632,-23,-9,-35
10556.29681,118.4109848,-56,-23,-21,-24,-26,132.2540903,-14,-22,213.9053823,-25,204.7767873,-19,125.9596753,-25,-23,-38,117.6925632,-23,-9
10544.29681,-12,118.4109848,-56,-23,-21,-24,-26,132.2540903,-14,-22,213.9053823,-25,204.7767873,-19,125.9596753,-25,-23,-38,117.6925632,-23
10529.29681,-15,-12,118.4109848,-56,-23,-21,-24,-26,132.2540903,-14,-22,213.9053823,-25,204.7767873,-19,125.9596753,-25,-23,-38,117.6925632
10509.29681,-20,-15,-12,118.4109848,-56,-23,-21,-24,-26,132.2540903,-14,-22,213.9053823,-25,204.7767873,-19,125.9596753,-25,-23,-38
10485.29681,-24,-20,-15,-12,118.4109848,-56,-23,-21,-24,-26,132.2540903,-14,-22,213.9053823,-25,204.7767873,-19,125.9596753,-25,-23
10464.29681,-21,-24,-20,-15,-12,118.4109848,-56,-23,-21,-24,-26,132.2540903,-14,-22,213.9053823,-25,204.7767873,-19,125.9596753,-25
10448.29681,-16,-21,-24,-20,-15,-12,118.4109848,-56,-23,-21,-24,-26,132.2540903,-14,-22,213.9053823,-25,204.7767873,-19,125.9596753
10416.29681,-32,-16,-21,-24,-20,-15,-12,118.4109848,-56,-23,-21,-24,-26,132.2540903,-14,-22,213.9053823,-25,204.7767873,-19
10396.29681,-20,-32,-16,-21,-24,-20,-15,-12,118.4109848,-56,-23,-21,-24,-26,132.2540903,-14,-22,213.9053823,-25,204.7767873
10380.29681,-16,-20,-32,-16,-21,-24,-20,-15,-12,118.4109848,-56,-23,-21,-24,-26,132.2540903,-14,-22,213.9053823,-25
10359.29681,-21,-16,-20,-32,-16,-21,-24,-20,-15,-12,118.4109848,-56,-23,-21,-24,-26,132.2540903,-14,-22,213.9053823
10331.29681,-28,-21,-16,-20,-32,-16,-21,-24,-20,-15,-12,118.4109848,-56,-23,-21,-24,-26,132.2540903,-14,-22
10310.29681,-21,-28,-21,-16,-20,-32,-16,-21,-24,-20,-15,-12,118.4109848,-56,-23,-21,-24,-26,132.2540903,-14
10303.29681,-7,-21,-28,-21,-16,-20,-32,-16,-21,-24,-20,-15,-12,118.4109848,-56,-23,-21,-24,-26,132.2540903
10295.29681,-8,-7,-21,-28,-21,-16,-20,-32,-16,-21,-24,-20,-15,-12,118.4109848,-56,-23,-21,-24,-26
10277.29681,-18,-8,-7,-21,-28,-21,-16,-20,-32,-16,-21,-24,-20,-15,-12,118.4109848,-56,-23,-21,-24
10250.29681,-27,-18,-8,-7,-21,-28,-21,-16,-20,-32,-16,-21,-24,-20,-15,-12,118.4109848,-56,-23,-21
10240.29681,-10,-27,-18,-8,-7,-21,-28,-21,-16,-20,-32,-16,-21,-24,-20,-15,-12,118.4109848,-56,-23
10221.29681,-19,-10,-27,-18,-8,-7,-21,-28,-21,-16,-20,-32,-16,-21,-24,-20,-15,-12,118.4109848,-56
10200.29681,-21,-19,-10,-27,-18,-8,-7,-21,-28,-21,-16,-20,-32,-16,-21,-24,-20,-15,-12,118.4109848
10377.29681,177,-21,-19,-10,-27,-18,-8,-7,-21,-28,-21,-16,-20,-32,-16,-21,-24,-20,-15,-12
10479.89442,102.5976132,177,-21,-19,-10,-27,-18,-8,-7,-21,-28,-21,-16,-20,-32,-16,-21,-24,-20,-15
10442.89442,-37,102.5976132,177,-21,-19,-10,-27,-18,-8,-7,-21,-28,-21,-16,-20,-32,-16,-21,-24,-20
10421.89442,-21,-37,102.5976132,177,-21,-19,-10,-27,-18,-8,-7,-21,-28,-21,-16,-20,-32,-16,-21,-24
10404.89442,-17,-21,-37,102.5976132,177,-21,-19,-10,-27,-18,-8,-7,-21,-28,-21,-16,-20,-32,-16,-21
10395.89442,-9,-17,-21,-37,102.5976132,177,-21,-19,-10,-27,-18,-8,-7,-21,-28,-21,-16,-20,-32,-16
10381.89442,-14,-9,-17,-21,-37,102.5976132,177,-21,-19,-10,-27,-18,-8,-7,-21,-28,-21,-16,-20,-32
10363.89442,-18,-14,-9,-17,-21,-37,102.5976132,177,-21,-19,-10,-27,-18,-8,-7,-21,-28,-21,-16,-20
10634.52355,270.629128,-18,-14,-9,-17,-21,-37,102.5976132,177,-21,-19,-10,-27,-18,-8,-7,-21,-28,-21,-16
10592.52355,-42,270.629128,-18,-14,-9,-17,-21,-37,102.5976132,177,-21,-19,-10,-27,-18,-8,-7,-21,-28,-21
10579.52355,-13,-42,270.629128,-18,-14,-9,-17,-21,-37,102.5976132,177,-21,-19,-10,-27,-18,-8,-7,-21,-28
10559.52355,-20,-13,-42,270.629128,-18,-14,-9,-17,-21,-37,102.5976132,177,-21,-19,-10,-27,-18,-8,-7,-21
10528.52355,-31,-20,-13,-42,270.629128,-18,-14,-9,-17,-21,-37,102.5976132,177,-21,-19,-10,-27,-18,-8,-7
10492.52355,-36,-31,-20,-13,-42,270.629128,-18,-14,-9,-17,-21,-37,102.5976132,177,-21,-19,-10,-27,-18,-8
10467.52355,-25,-36,-31,-20,-13,-42,270.629128,-18,-14,-9,-17,-21,-37,102.5976132,177,-21,-19,-10,-27,-18
10693.0291,225.5055555,-25,-36,-31,-20,-13,-42,270.629128,-18,-14,-9,-17,-21,-37,102.5976132,177,-21,-19,-10,-27
10672.0291,-21,225.5055555,-25,-36,-31,-20,-13,-42,270.629128,-18,-14,-9,-17,-21,-37,102.5976132,177,-21,-19,-10
10905.61357,233.5844711,-21,225.5055555,-25,-36,-31,-20,-13,-42,270.629128,-18,-14,-9,-17,-21,-37,102.5976132,177,-21,-19
10876.61357,-29,233.5844711,-21,225.5055555,-25,-36,-31,-20,-13,-42,270.629128,-18,-14,-9,-17,-21,-37,102.5976132,177,-21
10854.61357,-22,-29,233.5844711,-21,225.5055555,-25,-36,-31,-20,-13,-42,270.629128,-18,-14,-9,-17,-21,-37,102.5976132,177
10834.61357,-20,-22,-29,233.5844711,-21,225.5055555,-25,-36,-31,-20,-13,-42,270.629128,-18,-14,-9,-17,-21,-37,102.5976132
10804.61357,-30,-20,-22,-29,233.5844711,-21,225.5055555,-25,-36,-31,-20,-13,-42,270.629128,-18,-14,-9,-17,-21,-37
10982.95226,178.3386888,-30,-20,-22,-29,233.5844711,-21,225.5055555,-25,-36,-31,-20,-13,-42,270.629128,-18,-14,-9,-17,-21
11194.0344,211.0821401,178.3386888,-30,-20,-22,-29,233.5844711,-21,225.5055555,-25,-36,-31,-20,-13,-42,270.629128,-18,-14,-9,-17
11161.0344,-33,211.0821401,178.3386888,-30,-20,-22,-29,233.5844711,-21,225.5055555,-25,-36,-31,-20,-13,-42,270.629128,-18,-14,-9
11140.0344,-21,-33,211.0821401,178.3386888,-30,-20,-22,-29,233.5844711,-21,225.5055555,-25,-36,-31,-20,-13,-42,270.629128,-18,-14
11110.0344,-30,-21,-33,211.0821401,178.3386888,-30,-20,-22,-29,233.5844711,-21,225.5055555,-25,-36,-31,-20,-13,-42,270.629128,-18
11297.85517,187.8207664,-30,-21,-33,211.0821401,178.3386888,-30,-20,-22,-29,233.5844711,-21,225.5055555,-25,-36,-31,-20,-13,-42,270.629128
11279.85517,-18,187.8207664,-30,-21,-33,211.0821401,178.3386888,-30,-20,-22,-29,233.5844711,-21,225.5055555,-25,-36,-31,-20,-13,-42
11258.85517,-21,-18,187.8207664,-30,-21,-33,211.0821401,178.3386888,-30,-20,-22,-29,233.5844711,-21,225.5055555,-25,-36,-31,-20,-13
11244.85517,-14,-21,-18,187.8207664,-30,-21,-33,211.0821401,178.3386888,-30,-20,-22,-29,233.5844711,-21,225.5055555,-25,-36,-31,-20
11224.85517,-20,-14,-21,-18,187.8207664,-30,-21,-33,211.0821401,178.3386888,-30,-20,-22,-29,233.5844711,-21,225.5055555,-25,-36,-31
11199.85517,-25,-20,-14,-21,-18,187.8207664,-30,-21,-33,211.0821401,178.3386888,-30,-20,-22,-29,233.5844711,-21,225.5055555,-25,-36
11171.85517,-28,-25,-20,-14,-21,-18,187.8207664,-30,-21,-33,211.0821401,178.3386888,-30,-20,-22,-29,233.5844711,-21,225.5055555,-25
11473.85517,302,-28,-25,-20,-14,-21,-18,187.8207664,-30,-21,-33,211.0821401,178.3386888,-30,-20,-22,-29,233.5844711,-21,225.5055555
11442.85517,-31,302,-28,-25,-20,-14,-21,-18,187.8207664,-30,-21,-33,211.0821401,178.3386888,-30,-20,-22,-29,233.5844711,-21
11406.85517,-36,-31,302,-28,-25,-20,-14,-21,-18,187.8207664,-30,-21,-33,211.0821401,178.3386888,-30,-20,-22,-29,233.5844711
11387.85517,-19,-36,-31,302,-28,-25,-20,-14,-21,-18,187.8207664,-30,-21,-33,211.0821401,178.3386888,-30,-20,-22,-29
11498.85517,111,-19,-36,-31,302,-28,-25,-20,-14,-21,-18,187.8207664,-30,-21,-33,211.0821401,178.3386888,-30,-20,-22
11463.85517,-35,111,-19,-36,-31,302,-28,-25,-20,-14,-21,-18,187.8207664,-30,-21,-33,211.0821401,178.3386888,-30,-20
11604.42814,140.5729687,-35,111,-19,-36,-31,302,-28,-25,-20,-14,-21,-18,187.8207664,-30,-21,-33,211.0821401,178.3386888,-30
11590.42814,-14,140.5729687,-35,111,-19,-36,-31,302,-28,-25,-20,-14,-21,-18,187.8207664,-30,-21,-33,211.0821401,178.3386888
11574.42814,-16,-14,140.5729687,-35,111,-19,-36,-31,302,-28,-25,-20,-14,-21,-18,187.8207664,-30,-21,-33,211.0821401
11567.42814,-7,-16,-14,140.5729687,-35,111,-19,-36,-31,302,-28,-25,-20,-14,-21,-18,187.8207664,-30,-21,-33
11547.42814,-20,-7,-16,-14,140.5729687,-35,111,-19,-36,-31,302,-28,-25,-20,-14,-21,-18,187.8207664,-30,-21
11533.42814,-14,-20,-7,-16,-14,140.5729687,-35,111,-19,-36,-31,302,-28,-25,-20,-14,-21,-18,187.8207664,-30
11513.42814,-20,-14,-20,-7,-16,-14,140.5729687,-35,111,-19,-36,-31,302,-28,-25,-20,-14,-21,-18,187.8207664
11486.42814,-27,-20,-14,-20,-7,-16,-14,140.5729687,-35,111,-19,-36,-31,302,-28,-25,-20,-14,-21,-18
11464.42814,-22,-27,-20,-14,-20,-7,-16,-14,140.5729687,-35,111,-19,-36,-31,302,-28,-25,-20,-14,-21
11568.16484,103.7367025,-22,-27,-20,-14,-20,-7,-16,-14,140.5729687,-35,111,-19,-36,-31,302,-28,-25,-20,-14
11530.16484,-38,103.7367025,-22,-27,-20,-14,-20,-7,-16,-14,140.5729687,-35,111,-19,-36,-31,302,-28,-25,-20
11521.16484,-9,-38,103.7367025,-22,-27,-20,-14,-20,-7,-16,-14,140.5729687,-35,111,-19,-36,-31,302,-28,-25
11508.16484,-13,-9,-38,103.7367025,-22,-27,-20,-14,-20,-7,-16,-14,140.5729687,-35,111,-19,-36,-31,302,-28
11486.16484,-22,-13,-9,-38,103.7367025,-22,-27,-20,-14,-20,-7,-16,-14,140.5729687,-35,111,-19,-36,-31,302
11461.16484,-25,-22,-13,-9,-38,103.7367025,-22,-27,-20,-14,-20,-7,-16,-14,140.5729687,-35,111,-19,-36,-31
11440.16484,-21,-25,-22,-13,-9,-38,103.7367025,-22,-27,-20,-14,-20,-7,-16,-14,140.5729687,-35,111,-19,-36
11414.16484,-26,-21,-25,-22,-13,-9,-38,103.7367025,-22,-27,-20,-14,-20,-7,-16,-14,140.5729687,-35,111,-19
11548.31199,134.1471487,-26,-21,-25,-22,-13,-9,-38,103.7367025,-22,-27,-20,-14,-20,-7,-16,-14,140.5729687,-35,111
11506.31199,-42,134.1471487,-26,-21,-25,-22,-13,-9,-38,103.7367025,-22,-27,-20,-14,-20,-7,-16,-14,140.5729687,-35
11484.31199,-22,-42,134.1471487,-26,-21,-25,-22,-13,-9,-38,103.7367025,-22,-27,-20,-14,-20,-7,-16,-14,140.5729687
11457.31199,-27,-22,-42,134.1471487,-26,-21,-25,-22,-13,-9,-38,103.7367025,-22,-27,-20,-14,-20,-7,-16,-14
11425.31199,-32,-27,-22,-42,134.1471487,-26,-21,-25,-22,-13,-9,-38,103.7367025,-22,-27,-20,-14,-20,-7,-16
11404.31199,-21,-32,-27,-22,-42,134.1471487,-26,-21,-25,-22,-13,-9,-38,103.7367025,-22,-27,-20,-14,-20,-7
11374.31199,-30,-21,-32,-27,-22,-42,134.1471487,-26,-21,-25,-22,-13,-9,-38,103.7367025,-22,-27,-20,-14,-20
11351.31199,-23,-30,-21,-32,-27,-22,-42,134.1471487,-26,-21,-25,-22,-13,-9,-38,103.7367025,-22,-27,-20,-14
11327.31199,-24,-23,-30,-21,-32,-27,-22,-42,134.1471487,-26,-21,-25,-22,-13,-9,-38,103.7367025,-22,-27,-20
11302.31199,-25,-24,-23,-30,-21,-32,-27,-22,-42,134.1471487,-26,-21,-25,-22,-13,-9,-38,103.7367025,-22,-27
11286.31199,-16,-25,-24,-23,-30,-21,-32,-27,-22,-42,134.1471487,-26,-21,-25,-22,-13,-9,-38,103.7367025,-22
11268.31199,-18,-16,-25,-24,-23,-30,-21,-32,-27,-22,-42,134.1471487,-26,-21,-25,-22,-13,-9,-38,103.7367025
11247.31199,-21,-18,-16,-25,-24,-23,-30,-21,-32,-27,-22,-42,134.1471487,-26,-21,-25,-22,-13,-9,-38
11571.57194,324.2599489,-21,-18,-16,-25,-24,-23,-30,-21,-32,-27,-22,-42,134.1471487,-26,-21,-25,-22,-13,-9
11688.57194,117,324.2599489,-21,-18,-16,-25,-24,-23,-30,-21,-32,-27,-22,-42,134.1471487,-26,-21,-25,-22,-13
11654.57194,-34,117,324.2599489,-21,-18,-16,-25,-24,-23,-30,-21,-32,-27,-22,-42,134.1471487,-26,-21,-25,-22
11619.57194,-35,-34,117,324.2599489,-21,-18,-16,-25,-24,-23,-30,-21,-32,-27,-22,-42,134.1471487,-26,-21,-25
11609.57194,-10,-35,-34,117,324.2599489,-21,-18,-16,-25,-24,-23,-30,-21,-32,-27,-22,-42,134.1471487,-26,-21
11572.57194,-37,-10,-35,-34,117,324.2599489,-21,-18,-16,-25,-24,-23,-30,-21,-32,-27,-22,-42,134.1471487,-26
11565.57194,-7,-37,-10,-35,-34,117,324.2599489,-21,-18,-16,-25,-24,-23,-30,-21,-32,-27,-22,-42,134.1471487
11552.57194,-13,-7,-37,-10,-35,-34,117,324.2599489,-21,-18,-16,-25,-24,-23,-30,-21,-32,-27,-22,-42
11538.57194,-14,-13,-7,-37,-10,-35,-34,117,324.2599489,-21,-18,-16,-25,-24,-23,-30,-21,-32,-27,-22
11521.57194,-17,-14,-13,-7,-37,-10,-35,-34,117,324.2599489,-21,-18,-16,-25,-24,-23,-30,-21,-32,-27
11499.57194,-22,-17,-14,-13,-7,-37,-10,-35,-34,117,324.2599489,-21,-18,-16,-25,-24,-23,-30,-21,-32
11474.57194,-25,-22,-17,-14,-13,-7,-37,-10,-35,-34,117,324.2599489,-21,-18,-16,-25,-24,-23,-30,-21
11442.57194,-32,-25,-22,-17,-14,-13,-7,-37,-10,-35,-34,117,324.2599489,-21,-18,-16,-25,-24,-23,-30
11547.57194,105,-32,-25,-22,-17,-14,-13,-7,-37,-10,-35,-34,117,324.2599489,-21,-18,-16,-25,-24,-23
11719.57194,172,105,-32,-25,-22,-17,-14,-13,-7,-37,-10,-35,-34,117,324.2599489,-21,-18,-16,-25,-24
11695.57194,-24,172,105,-32,-25,-22,-17,-14,-13,-7,-37,-10,-35,-34,117,324.2599489,-21,-18,-16,-25
11682.57194,-13,-24,172,105,-32,-25,-22,-17,-14,-13,-7,-37,-10,-35,-34,117,324.2599489,-21,-18,-16
11653.57194,-29,-13,-24,172,105,-32,-25,-22,-17,-14,-13,-7,-37,-10,-35,-34,117,324.2599489,-21,-18
11629.57194,-24,-29,-13,-24,172,105,-32,-25,-22,-17,-14,-13,-7,-37,-10,-35,-34,117,324.2599489,-21
11599.57194,-30,-24,-29,-13,-24,172,105,-32,-25,-22,-17,-14,-13,-7,-37,-10,-35,-34,117,324.2599489
11588.57194,-11,-30,-24,-29,-13,-24,172,105,-32,-25,-22,-17,-14,-13,-7,-37,-10,-35,-34,117
11573.57194,-15,-11,-30,-24,-29,-13,-24,172,105,-32,-25,-22,-17,-14,-13,-7,-37,-10,-35,-34
11710.46271,136.8907754,-15,-11,-30,-24,-29,-13,-24,172,105,-32,-25,-22,-17,-14,-13,-7,-37,-10,-35
11691.46271,-19,136.8907754,-15,-11,-30,-24,-29,-13,-24,172,105,-32,-25,-22,-17,-14,-13,-7,-37,-10
11674.46271,-17,-19,136.8907754,-15,-11,-30,-24,-29,-13,-24,172,105,-32,-25,-22,-17,-14,-13,-7,-37
11654.46271,-20,-17,-19,136.8907754,-15,-11,-30,-24,-29,-13,-24,172,105,-32,-25,-22,-17,-14,-13,-7
11630.46271,-24,-20,-17,-19,136.8907754,-15,-11,-30,-24,-29,-13,-24,172,105,-32,-25,-22,-17,-14,-13
11594.46271,-36,-24,-20,-17,-19,136.8907754,-15,-11,-30,-24,-29,-13,-24,172,105,-32,-25,-22,-17,-14
11566.46271,-28,-36,-24,-20,-17,-19,136.8907754,-15,-11,-30,-24,-29,-13,-24,172,105,-32,-25,-22,-17
11541.46271,-25,-28,-36,-24,-20,-17,-19,136.8907754,-15,-11,-30,-24,-29,-13,-24,172,105,-32,-25,-22
11530.46271,-11,-25,-28,-36,-24,-20,-17,-19,136.8907754,-15,-11,-30,-24,-29,-13,-24,172,105,-32,-25
11512.46271,-18,-11,-25,-28,-36,-24,-20,-17,-19,136.8907754,-15,-11,-30,-24,-29,-13,-24,172,105,-32
11488.46271,-24,-18,-11,-25,-28,-36,-24,-20,-17,-19,136.8907754,-15,-11,-30,-24,-29,-13,-24,172,105
11465.46271,-23,-24,-18,-11,-25,-28,-36,-24,-20,-17,-19,136.8907754,-15,-11,-30,-24,-29,-13,-24,172
11453.46271,-12,-23,-24,-18,-11,-25,-28,-36,-24,-20,-17,-19,136.8907754,-15,-11,-30,-24,-29,-13,-24
11419.46271,-34,-12,-23,-24,-18,-11,-25,-28,-36,-24,-20,-17,-19,136.8907754,-15,-11,-30,-24,-29,-13
11382.46271,-37,-34,-12,-23,-24,-18,-11,-25,-28,-36,-24,-20,-17,-19,136.8907754,-15,-11,-30,-24,-29
11358.46271,-24,-37,-34,-12,-23,-24,-18,-11,-25,-28,-36,-24,-20,-17,-19,136.8907754,-15,-11,-30,-24
11338.46271,-20,-24,-37,-34,-12,-23,-24,-18,-11,-25,-28,-36,-24,-20,-17,-19,136.8907754,-15,-11,-30
11314.46271,-24,-20,-24,-37,-34,-12,-23,-24,-18,-11,-25,-28,-36,-24,-20,-17,-19,136.8907754,-15,-11
11286.46271,-28,-24,-20,-24,-37,-34,-12,-23,-24,-18,-11,-25,-28,-36,-24,-20,-17,-19,136.8907754,-15
11269.46271,-17,-28,-24,-20,-24,-37,-34,-12,-23,-24,-18,-11,-25,-28,-36,-24,-20,-17,-19,136.8907754
11255.46271,-14,-17,-28,-24,-20,-24,-37,-34,-12,-23,-24,-18,-11,-25,-28,-36,-24,-20,-17,-19
11240.46271,-15,-14,-17,-28,-24,-20,-24,-37,-34,-12,-23,-24,-18,-11,-25,-28,-36,-24,-20,-17
11222.46271,-18,-15,-14,-17,-28,-24,-20,-24,-37,-34,-12,-23,-24,-18,-11,-25,-28,-36,-24,-20
11203.46271,-19,-18,-15,-14,-17,-28,-24,-20,-24,-37,-34,-12,-23,-24,-18,-11,-25,-28,-36,-24
11185.46271,-18,-19,-18,-15,-14,-17,-28,-24,-20,-24,-37,-34,-12,-23,-24,-18,-11,-25,-28,-36
11160.46271,-25,-18,-19,-18,-15,-14,-17,-28,-24,-20,-24,-37,-34,-12,-23,-24,-18,-11,-25,-28
11159.46271,-1,-25,-18,-19,-18,-15,-14,-17,-28,-24,-20,-24,-37,-34,-12,-23,-24,-18,-11,-25
11112.46271,-47,-1,-25,-18,-19,-18,-15,-14,-17,-28,-24,-20,-24,-37,-34,-12,-23,-24,-18,-11
11081.46271,-31,-47,-1,-25,-18,-19,-18,-15,-14,-17,-28,-24,-20,-24,-37,-34,-12,-23,-24,-18
11044.46271,-37,-31,-47,-1,-25,-18,-19,-18,-15,-14,-17,-28,-24,-20,-24,-37,-34,-12,-23,-24
11025.46271,-19,-37,-31,-47,-1,-25,-18,-19,-18,-15,-14,-17,-28,-24,-20,-24,-37,-34,-12,-23
11012.46271,-13,-19,-37,-31,-47,-1,-25,-18,-19,-18,-15,-14,-17,-28,-24,-20,-24,-37,-34,-12
10993.46271,-19,-13,-19,-37,-31,-47,-1,-25,-18,-19,-18,-15,-14,-17,-28,-24,-20,-24,-37,-34
10967.46271,-26,-19,-13,-19,-37,-31,-47,-1,-25,-18,-19,-18,-15,-14,-17,-28,-24,-20,-24,-37
10945.46271,-22,-26,-19,-13,-19,-37,-31,-47,-1,-25,-18,-19,-18,-15,-14,-17,-28,-24,-20,-24
10924.46271,-21,-22,-26,-19,-13,-19,-37,-31,-47,-1,-25,-18,-19,-18,-15,-14,-17,-28,-24,-20
10907.46271,-17,-21,-22,-26,-19,-13,-19,-37,-31,-47,-1,-25,-18,-19,-18,-15,-14,-17,-28,-24
10884.46271,-23,-17,-21,-22,-26,-19,-13,-19,-37,-31,-47,-1,-25,-18,-19,-18,-15,-14,-17,-28
10854.46271,-30,-23,-17,-21,-22,-26,-19,-13,-19,-37,-31,-47,-1,-25,-18,-19,-18,-15,-14,-17
10990.1334,135.6706833,-30,-23,-17,-21,-22,-26,-19,-13,-19,-37,-31,-47,-1,-25,-18,-19,-18,-15,-14
11177.22973,187.0963304,135.6706833,-30,-23,-17,-21,-22,-26,-19,-13,-19,-37,-31,-47,-1,-25,-18,-19,-18,-15
11145.22973,-32,187.0963304,135.6706833,-30,-23,-17,-21,-22,-26,-19,-13,-19,-37,-31,-47,-1,-25,-18,-19,-18
11138.22973,-7,-32,187.0963304,135.6706833,-30,-23,-17,-21,-22,-26,-19,-13,-19,-37,-31,-47,-1,-25,-18,-19
11122.22973,-16,-7,-32,187.0963304,135.6706833,-30,-23,-17,-21,-22,-26,-19,-13,-19,-37,-31,-47,-1,-25,-18
11114.22973,-8,-16,-7,-32,187.0963304,135.6706833,-30,-23,-17,-21,-22,-26,-19,-13,-19,-37,-31,-47,-1,-25
11094.22973,-20,-8,-16,-7,-32,187.0963304,135.6706833,-30,-23,-17,-21,-22,-26,-19,-13,-19,-37,-31,-47,-1
11079.22973,-15,-20,-8,-16,-7,-32,187.0963304,135.6706833,-30,-23,-17,-21,-22,-26,-19,-13,-19,-37,-31,-47
11056.22973,-23,-15,-20,-8,-16,-7,-32,187.0963304,135.6706833,-30,-23,-17,-21,-22,-26,-19,-13,-19,-37,-31
11037.22973,-19,-23,-15,-20,-8,-16,-7,-32,187.0963304,135.6706833,-30,-23,-17,-21,-22,-26,-19,-13,-19,-37
11020.22973,-17,-19,-23,-15,-20,-8,-16,-7,-32,187.0963304,135.6706833,-30,-23,-17,-21,-22,-26,-19,-13,-19
10997.22973,-23,-17,-19,-23,-15,-20,-8,-16,-7,-32,187.0963304,135.6706833,-30,-23,-17,-21,-22,-26,-19,-13
11206.27112,209.0413902,-23,-17,-19,-23,-15,-20,-8,-16,-7,-32,187.0963304,135.6706833,-30,-23,-17,-21,-22,-26,-19
11173.27112,-33,209.0413902,-23,-17,-19,-23,-15,-20,-8,-16,-7,-32,187.0963304,135.6706833,-30,-23,-17,-21,-22,-26
11270.27112,97,-33,209.0413902,-23,-17,-19,-23,-15,-20,-8,-16,-7,-32,187.0963304,135.6706833,-30,-23,-17,-21,-22
11237.27112,-33,97,-33,209.0413902,-23,-17,-19,-23,-15,-20,-8,-16,-7,-32,187.0963304,135.6706833,-30,-23,-17,-21
11217.27112,-20,-33,97,-33,209.0413902,-23,-17,-19,-23,-15,-20,-8,-16,-7,-32,187.0963304,135.6706833,-30,-23,-17
11204.27112,-13,-20,-33,97,-33,209.0413902,-23,-17,-19,-23,-15,-20,-8,-16,-7,-32,187.0963304,135.6706833,-30,-23
11191.27112,-13,-13,-20,-33,97,-33,209.0413902,-23,-17,-19,-23,-15,-20,-8,-16,-7,-32,187.0963304,135.6706833,-30
11171.27112,-20,-13,-13,-20,-33,97,-33,209.0413902,-23,-17,-19,-23,-15,-20,-8,-16,-7,-32,187.0963304,135.6706833
11153.27112,-18,-20,-13,-13,-20,-33,97,-33,209.0413902,-23,-17,-19,-23,-15,-20,-8,-16,-7,-32,187.0963304
11118.27112,-35,-18,-20,-13,-13,-20,-33,97,-33,209.0413902,-23,-17,-19,-23,-15,-20,-8,-16,-7,-32
11079.27112,-39,-35,-18,-20,-13,-13,-20,-33,97,-33,209.0413902,-23,-17,-19,-23,-15,-20,-8,-16,-7
